0xC8C2b727d864CC75199f5118F0943d2087fB543b,5714651819326927019134
0x42f9134E9d3Bf7eEE1f8A5Ac2a4328B059E7468c,280338168527064724727
0xdCB7e8f1B586c94dDE9b430557E4Df6727779ACA,171570492838384573983
0xBbb33d2e7bD7ddC722E53Da9cA8ee97Df41CfaBF,164456865554034466146
0xE51231DAA306aCF16EAc34A864564cA36B262A1f,80450477349776630170
0xE2e4F2A725E42D0F0EF6291F46c430F963482001,84236303248056629698
0xf88d3412764873872aB1FdED5F168a6c1A3bF7bB,69624364947531173284
0x215B67D707cEd250c3803a19348E9C565E42d7A3,68594238106500779520
0x4a8B9E2C2940fdd39aceb384654dc59aCB58C337,64069247754917274078
0xDFaB977372A039e78839687b8c359465f0f17532,55875729091629976428
0xa33c7f924399b59A8Ee627388A108beAb5E12EaF,50083142739231566205
0x7476D1e9659a49B92C3f65F0A6De00a18fc3D6fA,49121299996109323751
0x1d5E65a087eBc3d03a294412E46CE5D6882969f4,39404033624894406691
0x7a0dff2a955B72159650300a9aCeF97146dd12e6,39100808788434003440
0x2db6F5e838eD2BaD993E9FF2D3d7A5c1Cc35704C,43528577560262978088
0x1Ddb367720Ed4B2D79D6EaAB82c14B70aE1253Bc,41090628209679319001
0xC05320F54075452fF1a5ce420D64c9D025A452BB,34117410705959429877
0xc53351FC5762E6EAFB8DdAC98851D59C4Ea7B7d4,38289735247703136789
0x1B89a08D82079337740e1cef68c571069725306e,37446357537453562135
0x9a027B64d6Fc4A77E34AE40F5e6F9310C457737F,36973641179076957477
0xeC0B8A38D1f217984a5a22f4d1938D474902f984,36444146880141269855
0xBb1e599e15f2bf248732ef060cadFFeB6363cC4C,33548920339579388462
0x0b0e3Ebe78b965Bd0AE25a7C5C1cc8cFF23a07E7,30544102504612182972
0x764f4909251F81976A0A2DCeBcE95333e4C27517,30134593939988909503
0x0F45156F109e474295913D78036FA213b1745D5A,29649302299529908893
0x3a20D6cde0f85303F0fD623D3Dc5755D41f7Ab41,27148730091626014818
0xF7B10D603907658F690Da534E9b7dbC4dAB3E2D6,24690385206745832333
0x8322C00CaB37c8a00b127A3aAAC08d49c7Fa0025,19098290533253409982
0x5Cec084Ab54CFC07785c766a74aB8e921BC6eAEe,18647283336179611501
0x917b4B0E86fC7766695095dD1A5292B3BE8b2D14,18235813584938178788
0xC54570b8EB8138aCE95132b944b7b6Bb391976Dc,23306232061146873665
0xd87EcC6C74F486B044824a222326A96F696fCfA2,23266345739020680319
0xF60595B5Bb6fa8135C0Feef89543521FF38Ba83E,22887534024498238928
0xe88857D67CF8E0031cA1674fFE17f72578e566eE,22561181850515613793
0xf055BBC8cA7253eAeebc3Ae6c3ee0eF7BEf04368,16890610563506011370
0x098d818816f0427d513d5AE66b4d55fDF55a89c9,21861674209598589129
0x473C6494180ad9Cd726f8a7a51cF8e88Bbf72bc6,20922907411211948046
0x72c2c890625F7e2eC82A49a5B0D6438C36FC1bB5,20647128117997783086
0x7fd8A3e656C90A0e3cd703e4bA46aa4C9d9e84fB,20538100459593363616
0x8be60fe9F7C8d940D8DA9d5dDD0D8E0c15A4288B,20392486335262881549
0xd8e80c06f9F3A41c85cAd28117e01ebD50fd535e,20191923331266845934
0xCb926F497763eA5CF993912A442431E6a91d5A64,19843299646935847772
0x579C5CE071691aec2EBfe45737D487860eB6F3f5,18738881832927902893
0xafa306dBB13Beb550511FFbd304D97461E71603c,12090464918158522955
0x2E26fbfd06f0C691Ce8F2e399fC920cD804CdE3d,12065122057062190957
0x521d155cee171DAD885eAE47a97A8c489c3C70C9,16785552784276103116
0xD83D6f32D0e7D498D513f4b9DDb029Bc0b151612,11511958760659010496
0x7ccf173012bfE53F16F4D6A2a4aea32abAfcD04C,16763504060724571743
0x0E9d6Ae20c982b43c219E9bEFd94ce2302264068,11333586291446321741
0x81Ba93B26bCe8cA5d649B6607DF15E6D45462D8F,11314829164985521952
0xC6a8f0f8379f06Ca34F2f9a76864278105A6b2f3,16460627659605102776
0x6fbD0505147Fb7Bf06d21b9379d6afCcfA282Ad4,11046820231543485191
0x9F07A0233Abc178428Aa9A18Baef3188F093A7d0,16219075875428814691
0xbfad818EdB25DC4eebac8Cc44a7533bE4652AD6C,10929414321553363534
0x7173CE51D1B494320229e06bbDbE0da258b9b547,10605022799248432256
0xAb7Ab9b6495072c1136F96E301bD8f8DE900f119,15587859491757479052
0xD7925984736824B4Aecf8301c9aEE211Cd976494,10308851334846634372
0x71D87aabB42de94a7214976a05134935F73e64aa,9753316966085736184
0x3CE623b0573d2b0677cb3b13343b3978c6C6ce86,14892842182885848605
0x706D961Ab69d54a0FCbaa13E77842279A5724139,9549222283940211623
0x559160997EB3eFF9190ED62d7b4F3caFFf9408F4,9479152032953816172
0x00Ae7Fe77AB7C4e77F894C76c167DC310766c57a,14583706813069580260
0x4e65175f05B4140a0747c29cce997CD4BB7190d4,14518247751440146076
0x138Dd537D56F2F2761a6fC0A2A0AcE67D55480FE,14275590862055817166
0x3877b93D5411bf5F5CB92D7e7650935FD0212D8a,8832728099371646601
0x3f491c542a449243C7a33457847245445C747F48,13914446491224638124
0x86AABcD459587bC1A347aE1E2d15223856354EC9,13889809724152635168
0x1B5a75086461D7896250f236B9433e7379Dc7FDB,13756806417294763179
0xd062aB63Bb4f7af7e59B85DeFc3C90bfA9B81E6E,8424811932438229990
0x00803232cC216eef9b396D6CfFFD4b51E09F29da,13468425049233524592
0x86b86392E693077EC58E27331db02563752440A0,8147102278211696058
0x2548D5e8AeAdd45367F010B3d013272221908D71,13232371624765562879
0x65F570384d6cC157A15eac9Bfd9DA88364D59b7F,13019967685003734224
0x63B461A9577cdAea028f25D059868d9Abe6EddBF,13015742979561141093
