0x99f4176ee457afedffcb1839c7ab7a030a5e4a92,14539.755566977487
0x8ca24021e3ee3b5c241bbfcee0712554d7dc38a1,13186.369082873607
0x27cc4d6bc95b55a3a981bf1f1c7261cda7bb0931,6414.320927889911
0xa5f7a39e55d7878bc5bd754ee5d6bd7a7662355b,6391.939859299602
0xc8c2b727d864cc75199f5118f0943d2087fb543b,5640.969912996474
0xe7178db9e123f053aabfd2c28520bf6b63cb4a47,2233.8024096451163
0x6e3aa85db95bba36276a37ed93b12b7ab0782afb,2194.3518917506476
0x885f3a936698b2dd7909caa673bbadf7dfc26fe2,1836.2857355964609
0x7adc5defa1d360f50e698cda6f509d31284b2684,1296.203664610591
0xc34a7c65aa08cb36744bda8eeec7b8e9891e147c,1183.4187684811407
0x06517e034ce7bda386840ce9e5a02c3c53b47220,1155.374764266689
0x2bde3b9c0129be4689e245ba689b9b0ae4ac666d,991.995222225346
0x629b1166064abc68a4ea392e37cd4133103d7516,920.8144343974175
0x7113fbdc1c6ef083a72ba152b446b10654e4e05e,856.3451047881452
0x9f320ac9c644c9c36bb81f35cea0870419752d0b,740.7625609792528
0x9b7a6e6b894e243e994cfaa32ea07d8a60740981,737.4874643986197
0x042ed37d32b88ab6b1c2e7b8a400dcdc728050bc,673.1199823462391
0xa25a9b7c73158b3b34215925796ce6aa8100c13a,572.7911543123283
0xc9a62e09834cedcff8c136f33d0ae3406aea66bd,501.99278971804563
0xc6a21511ebd02525cf94bd1dd379fde007550dea,424.3142805199954
0xd64813e230b945e501aa1969d21fb2072cb95930,417.2047064382478
0xf7ecae6f035ea4927fde97faa679b5e224afb169,336.2856747484405
0x542a0eaf1358480ec0703f07bc3120a6503ebbc1,296.80658805381296
0x42f9134e9d3bf7eee1f8a5ac2a4328b059e7468c,277.0353303443193
0xb5a9621b0397bfc5b45896cae5998b6111bcdce6,274.5450025132474
0x89808c49f858b86e80b892506cf11606fb25fcdc,230.57374177341427
0x759a159d78342340ebacffb027c05910c093f430,191.18858617659723
0xc61ffb1d6d5541ce5fd114273cc4cc460efeb628,187.25724904213945
0x5a6b93d60897df6ba0d9bfcd6469533ad80654c2,183.6609195843785
0x0404bba9218774da40106de4fb8a8970bcaf4dae,177.2477430556556
0xceed474d02362da11951a17e352b15379132c077,173.70311548623695
0xa24727b0b849732db0258b6fe1b7f3e325d40f76,168.24737902355048
0xdcb7e8f1b586c94dde9b430557e4df6727779aca,164.38100473359512
0xbbb33d2e7bd7ddc722e53da9ca8ee97df41cfabf,157.35270946092453
0x10e797d89cd91184d058d0d2972806681af90638,155.55343630713443
0x6c63f89876112e6c7f68e46d9347476e29d5098b,152.32522604789182
0xe3ea0fa2c310ceb55dc1978ca08380f21d81249e,151.10863974932002
0xd34f3e85bb7c8020c7959b80a4b87a369d639dc0,150.3768898915397
0x49ec0bb2272e77be9c3295c9fc12ef989696f590,148.3789062555626
0x28a5ec068ae7500cbf21b989d62c7a81e2665b18,144.8703379830779
0x7e935fac4448102c16fa83abc01ac57d38123dca,136.40430451827092
0xa2e3475d13776c6e42ff37b47286827d959b2195,133.28121626511364
0xb8b9977a5b8920ad74ff3eea8d0267d09cb86926,129.92756953770737
0x5d396a2106694308a40608ef14a1c0892b6b7faa,129.64308603841675
0xfea2133278a3b35ad142f91b15b45501b5089fa6,127.40151617971915
0x78b037b39704e88a82dd23cfbe1f57f6aef8ebc5,124.28737079837656
0xa969475b7fffdb97f29df047118dfdcaa1122009,122.99943165428165
0x88a26a07ac1d80bb6544d85da1c1d6089bc7d39f,118.00502388265225
0x01b317e9778c47fba20e30db001f9d72abfa2a6f,116.8865622062663
0xccc020e1cca71c096ea0316850c1671846eaf5ba,115.79540803107825
0x023b26c83b7cbfec9f895fad79ad87f22f9dff57,115.57815199996494
0xf4ca35df279677654515d41aca6bc75e79731a4b,115.5192268320128
0x510b0068c0756bbefcbaffb6567e467d661291fe,115.09469424980017
0x498f119215f978b66886a4f905658e515f3724d5,108.48689184176669
0xf1010ee787ee588766b441d7cc397b40ddfb17a3,104.6781856367198
0x09bbe6493cb9ba42922183a1af57110c805d591b,102.67575012221998
0x98c30c832f42222985430c5e95b240af5c2cfd36,101.51380467046319
0x391da6221fde9c73472f0cf6cbdb280359cfb32f,99.24013965749248
0x67e5ab5b573f01030a1076dda7a79ef0f31a1bfa,98.00449197505651
0xbc280becab2bf6ddc0c126e9179d27bb0ebe52a3,92.25184106433652
0x193991827e291599a262e7fa7d212ff1ae31d110,90.14997020117646
0x7a7c5a94495c9c9c60d88a85f7e43b657c3b6b5c,87.5740116780224
0x2c4335854be0793d569f62fe77e27990194772fc,86.19124878842877
0x9908bb558f9b86f2bebc48542c8b2c51dcae2a2e,84.72329488470507
0x961c18a23306fe44c4323adcb3bc343b0d193670,84.3367987168183
0x46abbc9fc9d8e749746b00865bc2cf7c4d85c837,82.82833360909288
0xe51231daa306acf16eac34a864564ca36b262a1f,79.54540589226562
0xd2976a56cd84a91a2e83685a6dc5308315e29f15,78.40940734163172
0x2ce5f9f52c1eec9a1183f91139c59b485ff39dad,78.20461963197022
0xe2e4f2a725e42d0f0ef6291f46c430f963482001,78.09443849887074
0x2ab7249404146652fbd5baec337b66bcf8070ce3,77.78788330579022
0x3f7a4968fa9992d77af365eb34918e6c0b8a4240,77.78526379612661
0x6e41b547017d31f1a52b6c88587bdef80d44cfb5,76.20004765728366
0xd1c4bbc87fa736e9514d03adff789395ed123baa,75.81664745667634
0x1d4acbc9f70cadd4e6eb215731b8a20bb848d042,75.05216403473511
0x4e60be84870fe6ae350b563a121042396abe1eaf,73.97146456558973
0xcf27ec0ae6f3c4aff868b2a19f8dad58cdc8730c,72.57727889276742
0xe4bc96b24e0bdf87b4b92ed39c1aef8839b090dd,70.63715412018496
0x526c7665c5dd9cd7102c6d42d407a0d9dc1e431d,66.7783845010744
0xcc15f837dbf16d9d7f311a7ce19f495893497dd1,66.65994855553748
0x1d3666a6b38a3b7eb22a98f62b2e52a44890450f,66.13657487940705
0xbe86f784eb2a34a8e49f4c0bddb919e6ef099988,65.52436661195034
0x3b1e215fe1138aa9034b5e6de39892e45ac05176,65.49208733127521
0xf88d3412764873872ab1fded5f168a6c1a3bf7bb,63.6577787222095
0xa982bbdaf783eb7c3914d988b7e2a0be865ccb53,63.35334407586082
0x215b67d707ced250c3803a19348e9c565e42d7a3,62.64000883946726
0x6c83e061f7b576f11e6f7e9b51b1530b2d0ab7b2,62.3912305446907
0x4569c1ab9c4fc9b29cfbaddad569e89d5a202f3d,60.3754149697534
0xe0041ea9c685fd159e7cb45adf6119ae791f3c93,60.18782031094485
0xe4b73f379705eac71bf2dc17e33e069a90a4041d,59.93584115922479
0xb08dd71c47cb8c00e2155c1f12877f0e7d17b449,58.90436094772214
0x4a8b9e2c2940fdd39aceb384654dc59acb58c337,58.16929832489193
0x6475ccd47d2572ce4a739e023c75025b8f600e34,55.76706511669739
0x3fd0118258de31fa830fe9c6c6bf8866ed9c923b,55.58585141468974
0xb0a6f90f11c5ae94e30476a7534191194492a91b,55.38746613387976
0xcfcce06af0ee209dfa340247199057fe619c98c9,55.1267604249939
0xc72aed14386158960d0e93fecb83642e68482e4b,54.813231186447425
0xa698cade532bf7491f0f887284f8e10e2de97198,53.759861628885965
0x449295e140ea4a35ebdeacfb47c52a7df41a7d81,53.471427545046836
0xece39f7ac7603f450ccdf1c257d4a3ed29c4fef3,53.30686079312068
0x888412fe22910ad8af968fef0ea9e9a92689b54b,52.226682833565526
0x7093f8979a945bcdc52284027929defa99977671,51.50868266430777
0x8a2f5d6d822611bdab08d306aa8f3e3942177417,51.3841868057536
0xdfab977372a039e78839687b8c359465f0f17532,50.07406558555376
0xcda16a18d3f942571e7ba81b7d2219a6802c45a1,48.84906249379633
0xcd917bf1dbae5dd0de7daae63926ec81b42faf77,47.41284141582178
0x48fe56b756ef2717d1db4050ef648ad4b72f55b9,47.00396150703134
0x41574c34bfebd8e87daef8bfb825966ef75132b6,46.9697773305561
0xe402418ed93cda7def66c084c154cac4ecead2bf,46.763099825959955
0x1740702d34ba431a4025b9a1e60936090134324b,46.270302405829156
0x70265950add51748aa041de8accce6747507adce,46.25588264307815
0xb115aff9ce430fef6fcde91099a377795a4319bf,45.62764228907761
0xa8097c13dd8ad383d264fbef6e36b8923889fbcd,44.638657737137784
0xf658269ca1b33e2557f0e0b5088748cbe71b627b,44.37879472512153
0xa33c7f924399b59a8ee627388a108beab5e12eaf,44.350964606301744
0xa482566e63d032af218a8d65caeeda5dec73e4b4,43.62843895988887
0x7476d1e9659a49b92c3f65f0a6de00a18fc3d6fa,43.40065971481397
0xc42c23c8287050c6d0cda3146b89efbb8ab7c748,43.20853515877886
0xb07319a8554b00226e9b788f791d38dccd728b03,42.95854530724647
0x50c0fd47f585d7bb0e8713dc1ae9532b44e88125,42.40751626458424
0x9389e143dff86096766cd9ff82198857745a8d7b,42.33593784316944
0x943077d39275a714e92f32d163739b5557d04456,41.33015394086884
0x12478d1a60a910c9cbffb90648766a2bdd5918f5,40.66168731952636
0x66b0500ff4b3a2b9ca9d44aa39a91de1c267446c,40.56219283278408
0xaedc1bc24c1e57d75dccbe910b2db3f5b592e4e0,40.550910835843794
0x2421134c8e8278ad199f6886ae70c5c373da3b48,40.048357425723374
0x0007216e1ebc0e02b7a45448beca6e3faa6e4694,39.80801809688668
0xc814d2ef6d893568c74cd969eb6f72a62fc261f7,39.75037110408958
0xed29d266e89f52d9ae18b25d4594b0f48ff2ec69,39.4153856535953
0x79d64144f05b18534e45b069c5c867089e13a4c6,39.14170119496953
0xbfce1907360c0b74542aadfa5a2d919e029d4266,39.01849820031603
0x1d5e65a087ebc3d03a294412e46ce5d6882969f4,38.991337642696855
0x7a0dff2a955b72159650300a9acef97146dd12e6,38.6917501608872
0x30cf8aa72c4e69e35e0e48e785176704d6d70c7d,38.46392595174842
0xa68504bfb2dcd09efa4c34a814c4e7d4fef6b9ee,38.12007491134097
0x2db6f5e838ed2bad993e9ff2d3d7a5c1cc35704c,37.875025170578986
0xa2dcb52f5cf34a84a2ebfb7d937f7051ae4c697b,37.668199675284285
0x9fa23d27bc93533cd29e6038275611c829813147,36.73915806084561
0x1f7d1970b0e9f229df8d81f1f358f08ee52462fd,36.557435313481946
0x044a9c43e95aa9fd28eea25131a62b602d304f1f,35.609286497766625
0xa23c6b6d479b383a421d1c3ca58a4fa6309104ef,35.59593592322422
0x1ddb367720ed4b2d79d6eaab82c14b70ae1253bc,35.46632041127663
0x3bbec29ab82db1f0be3f67261cc902c4e35ab70d,35.04845173267191
0x96a6505172a24e54a56147cf884bd4c2f315f741,34.96433918526217
0x0b0dceaa947ab8b965e87f1191a501cf88c44cbf,34.915887590276185
0x2be5236a81164db698463109974be017dec9b7d8,34.401958963543215
0xee1a62f0c6fa867a062e8d33bb6969db020969e5,34.24541524668727
0xa7fde321289a23e310c8804d41ef3128fa07fc23,34.05932266795083
0xc05320f54075452ff1a5ce420d64c9d025a452bb,33.76813077729287
0xa81aca7b8d9777b52bb4db49737f164c398a70dc,33.61166722619471
0x8c8e7073190e3d0021bf58594cbdd9c9c2a4c088,33.445463287577226
0x4e6a82ac98e87c5acf7738fa57b5fd9ea14af932,33.39349335077867
0xac25c81d79247d94065335c9dd29673562d1b115,32.73187047584928
0xc53351fc5762e6eafb8ddac98851d59c4ea7b7d4,32.6990257559576
0xd21a227d7a5c9d475de1a293cfb07dd9fa0fceb0,32.637181194940645
0x3b454077aaf52ff3baec9128194191b7796247ba,32.53822346575285
0x1b89a08d82079337740e1cef68c571069725306e,31.86576484178751
0x6710073666e7b9e8c1ba1d9d4cded9d1513d1d1f,31.727755511033376
0x0587588011c1423b01110694a74c6ab6e4fcab0b,31.681612585963865
0xaf12f068b5185d6ee59c612d0d39d5a5b2430b93,31.535159978141895
0x9a027b64d6fc4a77e34ae40f5e6f9310c457737f,31.398718985420867
0xcdd8683c6c57a42406c604d5d325957b9524aa6e,31.2257645703536
0x5d06eb6fa0746e55c539ffabf6031b4c0e55833e,31.161250175403524
0xec0b8a38d1f217984a5a22f4d1938d474902f984,30.875576272236753
0xc7fcabc3f140002e9295c51af565b80a409f09ef,30.798398153575793
0x8d646e10ee031279400bc8766b57cc6a53176014,30.54134783826257
0xe1b27fe6ee84e7e91529ac961b718832d1bb8cc5,30.4945593886245
0x344215ca4219520166c7478c0afb07c92e14b790,30.197075432583524
0x6e0d41232da164ad7a91d4ae5d4277a42e1e3fc2,29.60395325922393
0xe83addbe930e1c242536717ff5d72df6e9264af1,29.513551287124677
0xd53c9fedcc95187307908d659846a443cb1e7350,29.37972958624321
0xbf49b454818783d12bf4f3375ff17c59015e66cb,29.24124750172401
0x38abd5912b5e2537b9e68abbd8d037d0e35eba0e,29.210276145632093
0xb47d8f87c0113827d44ad0bc32d53823c477a89d,29.20140212141248
0x96ba4d04d889426b4b1eb051bf5daf00ec331004,28.818418903966734
0x4026b3da349c2952255ca9db4f055ea57f4e037c,28.52117042824358
0x39de56518e136d472ef9645e7d6e1f7c6c8ed37b,28.08498600116253
0xecb6a3e0e99700b32bb03ba14727d99fe8e538cf,28.037369883223157
0xbb1e599e15f2bf248732ef060cadffeb6363cc4c,28.015079623345994
0x0c5a2c72c009252f0e7312f5a1ab87de02be6fbe,27.77162098949049
0x66fb1cd65b97fa40457b90b7d1ca6b92cb64b32b,27.670811583033657
0xf1b98463d6574c998f03e6edf6d7b4e5f917f915,27.36554109998447
0xe3534f90e367f5bd62af306d9f36804a82ba6cac,26.99027038514961
